,CustomerId,Surname,Credit Score,Geography,Gender,Age,Tenure,Estimated Salary,Account Balance,NumOfProducts,Has Credit Card,Active Members,Exited,Number of Product Category
4897,15640464,Parkes,605,France,Male,41,5,28427.84,91612.91,1,1,1,0,Low
4898,15723851,Mazzanti,699,Spain,Male,40,2,78387.32,0.0,1,0,0,0,Low
4899,15722122,Findlay,544,France,Female,40,7,161076.92,0.0,1,1,1,0,Low
4900,15696852,Hsu,803,France,Female,32,9,54277.45,192122.84,1,1,1,1,Low
4901,15634936,Chukwukadibia,735,France,Male,41,7,137180.95,179904.0,1,1,1,0,Low
4902,15575935,Baxter,673,France,Male,59,0,21063.71,178058.06,2,1,1,1,Medium
4903,15634491,Kung,652,France,Male,30,2,152210.81,176166.56,2,1,1,0,Medium
4904,15628530,Booth,694,France,Male,42,3,88890.75,156864.2,2,0,0,0,Medium
4905,15678720,Evans,741,France,Female,44,7,190534.76,0.0,2,1,1,0,Medium
4906,15627999,Kung,590,Spain,Male,30,3,83090.35,0.0,2,0,0,0,Medium
4907,15571244,Tung,809,Spain,Female,33,3,141426.78,0.0,2,1,1,0,Medium
4908,15739931,Yuan,523,France,Male,34,2,51358.66,161588.89,1,1,1,0,Low
4909,15806256,Jackson,540,France,Male,48,2,88703.04,109349.29,1,0,0,1,Low
4910,15787258,Ross,596,Spain,Female,29,6,116696.77,0.0,2,0,0,0,Medium
4911,15706463,Yang,597,France,Female,36,9,7156.09,0.0,2,1,1,0,Medium
4912,15691004,Incomplete,407,Spain,Male,37,1,49161.12,0.0,1,1,1,1,Low
4913,15792228,Onwumelu,748,France,Male,60,0,126743.33,152335.7,1,0,0,1,Low
4914,15733447,Gay,562,France,Female,51,1,65390.46,124662.54,1,1,1,1,Low
4915,15679062,Morrison,734,Germany,Female,47,10,138835.91,91522.04,2,1,1,0,Medium
4916,15594409,Belov,710,France,Male,45,1,36154.66,0.0,2,1,1,0,Medium
4917,15613816,Mao,539,Spain,Female,39,6,59755.14,62052.28,1,1,1,0,Low
4918,15681991,Walsh,542,France,Male,32,7,125302.64,107871.72,1,0,0,0,Low
4919,15796074,Bruno,717,France,Female,36,2,94274.72,99472.76,2,0,0,1,Medium
4920,15625941,Gray,682,Spain,Female,50,10,102260.16,128039.01,1,1,1,0,Low
4921,15615016,Maurer,515,France,Male,33,2,136028.97,0.0,2,1,1,0,Medium
4922,15748414,Chiang,526,Spain,Female,33,8,110114.38,114634.63,2,0,0,1,Medium
4923,15751203,Cattaneo,702,France,Male,26,5,100442.22,56738.47,2,1,1,1,Medium
4924,15662658,Grieve,651,Germany,Male,34,2,193597.94,90355.12,2,0,0,0,Medium
4925,15574868,Lowell,792,Germany,Male,36,5,1871.25,115725.24,2,0,0,0,Medium
4926,15790282,Trentino,817,Germany,Male,58,3,42831.11,114327.59,2,1,1,0,Medium
4927,15762927,Sung,674,Germany,Female,36,6,182156.86,100762.64,1,0,0,0,Low
4928,15803456,Yen,641,France,Female,40,9,151648.66,0.0,1,0,0,1,Low
4929,15771857,Philipp,513,Spain,Male,39,7,146738.83,89039.9,2,1,1,0,Medium
4930,15700601,Dynon,561,France,Male,34,1,12148.2,78829.53,1,1,1,0,Low
4931,15569670,Alexeyeva,627,Germany,Male,30,6,118029.09,112372.96,1,1,1,0,Low
4932,15772341,Hs?Eh,682,Germany,Male,81,6,50783.88,122029.15,1,1,1,0,Low
4933,15661548,Ferri,683,France,Female,29,0,129891.66,157829.12,1,0,0,0,Low
4934,15787597,Hsu,420,Germany,Female,31,1,9904.63,108377.75,2,1,1,0,Medium
4935,15806913,Bishop,670,France,Female,54,2,63213.31,95507.12,1,1,1,0,Low
4936,15804862,Toscani,505,Germany,Male,43,6,137565.87,127146.68,1,0,0,0,Low
4937,15792986,T'Ao,580,Germany,Male,24,1,17185.95,133811.78,1,0,0,1,Low
4938,15625632,Philip,577,France,Male,36,3,143783.46,121092.47,2,1,1,0,Medium
4939,15727703,Li Fonti,773,Germany,Male,34,10,36823.28,126979.75,1,0,0,0,Low
4940,15606273,Rene,616,France,Male,37,5,154957.66,144235.73,2,0,0,1,Medium
4941,15799652,Daigle,763,France,Female,38,0,31892.82,152582.2,2,0,0,0,Medium
4942,15715047,Joshua,640,Spain,Male,43,9,191084.4,172478.15,1,0,0,1,Low
4943,15784687,Simmons,592,France,Male,36,1,179718.17,126477.42,1,0,0,0,Low
4944,15615322,Jamieson,528,Spain,Male,43,7,159823.16,97473.87,2,1,1,0,Medium
4945,15722072,Hou,630,France,Male,53,5,114110.97,138053.67,1,1,1,0,Low
4946,15646784,Cochran,529,France,Female,31,2,60993.23,164003.05,2,1,1,0,Medium
4947,15644692,Bibb,546,France,Female,47,8,66408.01,0.0,1,1,1,1,Low
4948,15670354,Jen,753,France,Female,62,6,136398.9,0.0,2,1,1,0,Medium
4949,15716357,Corran,772,Spain,Female,39,4,140709.25,122486.11,2,1,1,0,Medium
4950,15786717,Incomplete,567,France,Male,36,1,8555.73,0.0,2,0,0,0,Medium
4951,15771383,Loggia,628,Germany,Female,45,6,115022.94,53667.44,1,0,0,0,Low
4952,15649793,Lovely,658,France,Male,20,7,187638.34,0.0,2,0,0,0,Medium
4953,15731543,Becker,679,Spain,Male,58,9,3829.13,109327.65,1,1,1,0,Low
4954,15684516,Plascencia,629,Spain,Male,34,1,119357.93,121151.05,1,0,0,0,Low
4955,15677249,Somadina,731,Spain,Male,42,9,192175.52,101043.63,1,1,1,0,Low
4956,15581525,Walker,775,Germany,Male,33,3,128841.31,83501.66,2,0,0,0,Medium
4957,15628420,Alekseeva,660,Spain,Male,33,2,150422.35,80462.24,1,0,0,0,Low
4958,15600478,Watson,752,France,Male,39,3,188187.05,0.0,1,0,0,0,Low
4959,15594502,Zotov,655,France,Male,37,6,1775.52,109093.41,2,0,0,0,Medium
4960,15784361,Williamson,543,Spain,Female,46,5,85086.78,140355.6,1,1,1,0,Low
4961,15767626,Carpenter,811,France,Male,42,10,3797.79,0.0,2,1,1,0,Medium
4962,15632521,Cattaneo,689,Germany,Male,45,0,150856.38,130170.82,2,0,0,0,Medium
4963,15665088,Gordon,531,France,Female,42,2,90537.47,0.0,2,1,1,0,Medium
4964,15652084,Boni,515,France,Male,40,0,166370.81,109542.29,1,1,1,0,Low
4965,15574761,Lynch,466,France,Female,41,3,178994.13,33563.95,2,0,0,1,Medium
4966,15729515,Mccarthy,782,France,Male,36,1,195681.43,148795.17,2,1,1,0,Medium
4967,15682070,Davies,611,France,Male,64,9,53277.15,0.0,2,1,1,0,Medium
4968,15743817,Hargreaves,621,Germany,Male,40,8,172490.78,174126.75,3,0,0,1,High
4969,15572158,Blackburn,604,Spain,Male,41,3,11819.84,0.0,1,0,0,0,Low
4970,15584477,Incomplete,655,Spain,Female,35,1,82900.25,106405.03,1,1,1,0,Low
4971,15614893,Meng,689,Spain,Male,38,2,82709.8,0.0,1,1,1,0,Low
4972,15665963,Cattaneo,681,Spain,Male,30,2,180593.45,128393.29,1,1,1,0,Low
4973,15612524,Hunt,643,Germany,Male,41,2,172363.41,127841.52,1,0,0,0,Low
4974,15596962,Owens,617,France,Female,24,4,91195.12,137295.19,2,1,1,0,Medium
4975,15744942,Steele,638,Spain,Female,55,2,108987.25,155828.22,1,1,1,1,Low
4976,15573278,Kennedy,743,France,Male,39,6,44265.28,0.0,2,0,0,0,Medium
4977,15717056,Pan,828,Germany,Female,25,7,116613.26,144351.86,1,0,0,0,Low
4978,15795881,Alexander,776,Spain,Male,35,8,148527.56,106365.29,1,1,1,0,Low
4979,15758939,Bray,540,Germany,Male,35,7,84239.46,127801.88,1,1,1,0,Low
4980,15792250,Nnabuife,616,Germany,Female,45,4,62002.04,122793.96,1,1,1,0,Low
4981,15740406,Padovesi,628,Germany,Male,38,10,46044.48,113525.84,1,0,0,1,Low
4982,15768137,Bray,667,Spain,Female,23,6,169669.33,136100.69,2,0,0,1,Medium
4983,15569120,Lucas,615,France,Male,30,7,156346.84,0.0,2,1,1,0,Medium
4984,15723721,Tinline,543,France,Male,30,4,157711.18,140916.81,1,0,0,0,Low
4985,15777122,Esomchi,553,France,Female,31,4,89087.4,0.0,2,1,1,0,Medium
4986,15742681,Liao,554,Germany,Male,26,4,8742.36,121365.39,1,1,1,0,Low
4987,15582090,Iroawuchi,684,Spain,Female,36,4,117038.96,0.0,1,0,0,0,Low
4988,15711254,Retana,452,France,Female,35,7,164241.67,0.0,2,0,0,0,Medium
4989,15775067,Fang,606,France,Male,47,3,137720.56,93578.68,2,1,1,1,Medium
4990,15602851,Ozioma,629,France,Male,40,9,106.67,0.0,1,0,0,0,Low
4991,15802857,Robson,659,Spain,Female,33,8,1539.21,115409.6,1,1,1,0,Low
4992,15701175,Bruno,493,France,Female,33,8,59659.53,90791.69,1,1,1,0,Low
4993,15783019,Price,794,France,Female,62,9,173586.63,123681.32,3,0,0,1,High
4994,15728912,Swanson,554,France,Female,44,6,126033.9,92436.86,1,0,0,0,Low
4995,15585580,Chang,796,Germany,Female,52,9,62808.93,167194.36,1,1,1,1,Low
4996,15583480,Morgan,807,France,Female,36,4,147007.33,0.0,2,1,1,0,Medium
4997,15620341,Nwebube,500,Germany,Male,44,9,196261.64,160838.13,2,0,0,0,Medium
4998,15613886,Trevisan,722,Spain,Male,43,1,44560.17,0.0,1,0,0,1,Low
4999,15792916,Ositadimma,559,Spain,Female,40,7,18917.95,144470.77,1,1,1,0,Low
5000,15710408,Cunningham,584,Spain,Female,38,3,4525.4,0.0,2,1,1,0,Medium
5001,15598695,Fields,834,Germany,Female,68,9,93112.2,130169.27,2,1,1,0,Medium
5002,15649354,Johnston,754,Spain,Male,35,4,9658.41,0.0,2,1,1,0,Medium
5003,15737556,Vasilyev,590,France,Male,43,7,182627.25,81076.8,2,1,1,1,Medium
5004,15671610,Hooper,740,France,Male,36,7,13177.4,0.0,1,1,1,0,Low
5005,15625092,Colombo,502,Germany,Female,57,3,43568.31,101465.31,1,0,0,1,Low
5006,15741032,Tsao,733,France,Male,48,5,117830.57,0.0,1,1,1,0,Low
5007,15750014,Chikere,755,Germany,Female,37,0,117396.25,113865.23,2,1,1,0,Medium
5008,15784761,Ballard,554,Spain,Female,46,7,96929.24,87603.35,3,1,1,1,High
5009,15768359,Akhtar,534,France,Male,36,4,36275.94,120037.96,1,0,0,0,Low
5010,15805769,O'Loughlin,656,Spain,Male,33,4,116706.0,0.0,2,0,0,0,Medium
5011,15719508,Davis,575,Germany,Male,49,7,168080.53,121205.15,4,1,1,1,High
5012,15609011,Barry,480,Spain,Male,47,8,25887.89,75408.33,1,0,0,1,Low
5013,15703106,K'Ung,575,France,Male,40,5,122488.59,0.0,2,1,1,0,Medium
5014,15626795,Gorman,672,France,Female,40,3,113171.61,0.0,1,0,0,1,Low
5015,15773731,John,758,Spain,Female,35,5,100365.51,0.0,2,0,0,0,Medium
5016,15756196,Tsou,682,France,Male,50,6,124151.37,121818.84,2,1,1,0,Medium
5017,15687903,Okonkwo,501,France,Female,29,8,112664.24,0.0,2,0,0,0,Medium
5018,15777599,Esposito,746,Germany,Male,34,6,183494.87,141806.0,2,1,1,0,Medium
5019,15754577,Boni,556,France,Female,51,8,198810.65,61354.14,1,0,0,1,Low
5020,15584113,Pratt,823,Germany,Female,53,4,131259.6,124954.94,1,1,1,1,Low
5021,15669589,Page,491,Germany,Female,68,1,116471.14,95039.12,1,1,1,1,Low
5022,15632793,Wilkinson,638,France,Female,29,9,15336.4,103417.74,1,1,1,0,Low
5023,15711130,Tseng,734,France,Male,45,2,99593.28,0.0,2,0,0,0,Medium
5024,15615254,Clark,555,France,Male,40,10,170514.21,43028.77,1,0,0,0,Low
5025,15720583,Finch,745,Germany,Female,44,0,34265.08,119638.21,1,1,1,1,Low
5026,15780432,Shen,728,France,Male,37,3,106977.53,122689.51,2,0,0,1,Medium
5027,15673223,Hou,626,France,Male,44,10,164287.86,0.0,2,0,0,0,Medium
5028,15807989,Wall,681,Germany,Male,37,8,25292.53,73179.34,2,1,1,0,Medium
5029,15761168,Manna,478,France,Female,38,4,51820.87,171913.87,1,0,0,1,Low
5030,15651272,Reyes,709,France,Male,38,5,81452.29,0.0,2,1,1,0,Medium
5031,15812832,Jideofor,562,Germany,Male,33,8,1354.25,92659.2,2,0,0,0,Medium
5032,15680517,Sal,769,Germany,Female,34,7,71379.92,137239.17,1,1,1,1,Low
5033,15750569,Iweobiegbunam,684,Germany,Female,46,3,154137.33,102955.14,2,0,0,0,Medium
5034,15690743,Shao,536,France,Female,61,8,64308.49,65190.29,1,1,1,1,Low
5035,15627741,Heath,631,Germany,Female,29,2,31613.35,96863.52,2,1,1,0,Medium
5036,15712121,Chidimma,657,Spain,Male,34,5,27738.01,154983.98,1,0,0,0,Low
5037,15805429,Murray,699,Germany,Male,59,3,163570.25,106819.65,1,1,1,0,Low
5038,15814923,Sullivan,606,Spain,Male,38,7,193878.51,128578.52,1,1,1,0,Low
5039,15589230,Incomplete,612,France,Female,63,2,147545.65,126473.33,1,1,1,0,Low
5040,15775490,Downie,660,France,Female,38,5,195906.59,110570.78,2,0,0,0,Medium
5041,15749727,Chukwufumnanya,829,Spain,Male,50,7,178458.86,0.0,2,1,1,0,Medium
5042,15619238,Allan,567,Spain,Male,29,8,156125.72,0.0,2,0,0,0,Medium
5043,15593468,Findlay,850,France,Female,33,3,11159.19,0.0,2,1,1,0,Medium
5044,15718454,Ch'Eng,712,Spain,Female,44,2,45738.94,0.0,2,0,0,0,Medium
5045,15789498,Miller,562,France,Male,30,3,140650.19,111099.79,2,0,0,0,Medium
5046,15744691,Tsai,755,France,Female,29,3,4733.94,0.0,3,0,0,0,High
5047,15708289,Graham,793,Spain,Male,25,3,10579.72,100913.57,1,0,0,0,Low
5048,15790412,Norton,471,Spain,Male,26,8,179655.87,0.0,2,1,1,0,Medium
5049,15741416,Yegorov,707,France,Male,42,2,77502.56,16893.59,1,1,1,0,Low
5050,15598894,Holt,784,Spain,Male,38,10,145759.93,122267.85,1,0,0,0,Low
5051,15663294,Kao,703,France,Male,32,1,56246.72,125685.79,1,1,1,0,Low
5052,15572728,Ross,704,Spain,Male,36,8,151335.24,127397.34,1,0,0,0,Low
5053,15706729,Hsiao,662,France,Male,38,0,179833.45,105271.56,1,1,1,0,Low
5054,15674433,Allan,636,Germany,Female,28,2,191627.85,115265.14,1,0,0,0,Low
5055,15641170,Liang,640,Spain,Male,36,4,173016.46,0.0,1,0,0,0,Low
5056,15806284,Briggs,739,Spain,Male,31,1,58469.75,0.0,2,1,1,0,Medium
5057,15690958,Cantrell,767,Germany,Male,23,2,28038.28,139542.82,1,1,1,0,Low
5058,15606386,Wang,753,Germany,Female,46,3,159576.75,111512.75,3,0,0,1,High
5059,15682322,Aksenov,714,France,Male,37,9,151280.96,148466.93,2,1,1,0,Medium
5060,15579915,Glennon,707,France,Male,29,4,139953.94,0.0,2,0,0,0,Medium
5061,15681928,Yancy,577,France,Female,35,4,105407.79,108155.49,1,0,0,0,Low
5062,15734005,Mazzi,633,France,Female,42,1,56865.62,0.0,2,0,0,0,Medium
5063,15650432,Liu,849,Germany,Male,41,10,198072.16,84622.13,1,1,1,0,Low
5064,15592578,Nucci,614,Spain,Female,41,7,137791.18,146997.64,2,0,0,0,Medium
5065,15671243,Incomplete,558,France,Female,47,9,103787.28,0.0,2,0,0,0,Medium
5066,15775709,Nucci,832,France,Female,27,10,30912.89,98590.25,1,0,0,0,Low
5067,15702631,Tang,567,France,Female,26,2,78651.55,0.0,2,1,1,0,Medium
5068,15602282,Kao,587,Germany,Female,45,8,123309.57,134980.74,1,1,1,1,Low
5069,15717879,Chen,712,Spain,Female,79,5,174118.93,108078.56,1,1,1,0,Low
5070,15740878,Yao,655,Spain,Female,29,9,85736.26,0.0,2,1,1,0,Medium
5071,15794468,Tsou,641,France,Female,42,6,121138.77,0.0,2,0,0,0,Medium
5072,15773277,Barnes,676,France,Male,35,5,84199.78,106836.67,2,0,0,0,Medium
5073,15572657,Incomplete,472,France,Male,29,8,181224.56,102490.27,1,1,1,0,Low
5074,15800295,Cruz,644,Germany,Male,34,9,141230.07,112746.54,2,0,0,0,Medium
5075,15672397,Smith,598,France,Male,38,0,158111.71,125487.89,1,0,0,0,Low
5076,15684921,Onuchukwu,792,Spain,Male,25,8,130639.01,142862.21,1,1,1,0,Low
5077,15720676,Bukowski,700,France,Female,37,7,17040.82,0.0,2,0,0,0,Medium
5078,15731829,Simmons,616,France,Male,34,10,25662.27,0.0,2,0,0,0,Medium
5079,15732672,Stewart,743,Spain,Male,35,6,193360.69,79388.33,1,1,1,0,Low
5080,15692406,Gow,427,France,Male,37,5,121485.1,0.0,2,1,1,0,Medium
5081,15764405,Williams,731,France,Male,29,10,162452.65,0.0,2,1,1,0,Medium
5082,15757537,Francis,610,France,Female,31,6,141137.53,107784.65,1,1,1,0,Low
5083,15793307,Calabresi,724,Spain,Female,41,4,185541.2,142880.28,3,0,0,1,High
5084,15660679,Chimaobim,653,Spain,Female,38,9,118383.18,149571.94,1,0,0,0,Low
5085,15666856,Chikwendu,774,France,Male,49,1,8214.41,142767.39,1,1,1,0,Low
5086,15687372,Padovesi,547,Germany,Male,49,8,46521.45,121537.71,2,0,0,1,Medium
5087,15667289,Henderson,719,Spain,Male,50,2,10772.13,0.0,2,0,0,0,Medium
5088,15624641,Kharlamova,740,Spain,Male,43,9,199290.68,0.0,1,0,0,1,Low
5089,15734610,Onio,543,France,Male,42,4,85983.54,89838.71,3,0,0,1,High
5090,15631882,Yeh,688,Germany,Male,45,9,129870.93,103399.87,1,0,0,0,Low
5091,15642709,Feng,474,France,Female,30,9,63158.22,0.0,2,0,0,0,Medium
5092,15811026,Norman,505,Germany,Male,43,5,171070.52,136855.94,2,0,0,0,Medium
5093,15596303,White,688,France,Female,39,0,53222.15,0.0,2,0,0,1,Medium
5094,15787255,Manfrin,650,Germany,Female,55,2,179834.45,140891.46,3,1,1,1,High
5095,15617166,Ritchie,610,France,Male,37,0,114514.64,0.0,1,0,0,0,Low
5096,15742442,Udegbulam,705,Spain,Female,46,5,139162.15,89364.91,1,1,1,0,Low
5097,15758692,Kao,669,France,Female,29,7,50249.16,146011.4,1,0,0,0,Low
5098,15568238,Diaz,650,Spain,Male,20,8,113469.65,0.0,2,1,1,0,Medium
5099,15730353,Olisaemeka,550,Germany,Male,29,9,147484.13,145294.08,2,0,0,0,Medium
5100,15731555,Ross-Watt,595,Germany,Female,45,9,191448.96,106000.12,1,0,0,1,Low
5101,15582404,Miller,572,Spain,Female,26,5,119381.41,0.0,2,0,0,0,Medium
5102,15721462,Shubin,622,Spain,Female,58,2,33277.31,0.0,2,1,1,0,Medium
5103,15632899,Nwankwo,662,Spain,Male,20,9,73107.53,104508.77,2,0,0,0,Medium
5104,15808526,Cartwright,783,Germany,Female,58,3,96590.39,127539.3,1,1,1,1,Low
5105,15694349,Ngozichukwuka,714,Spain,Male,44,7,6923.11,0.0,1,1,1,0,Low
5106,15718465,Sadler,671,Germany,Male,51,3,176403.33,96891.46,1,0,0,1,Low
5107,15682995,Azuka,600,France,Female,32,1,64349.6,78535.25,1,0,0,0,Low
5108,15584776,Shen,847,Spain,Female,37,9,116097.26,112712.17,1,0,0,0,Low
5109,15777772,Whittaker,650,Spain,Male,55,9,29861.13,119618.42,1,1,1,0,Low
5110,15576156,Abazu,710,Spain,Female,28,6,48426.98,0.0,1,0,0,0,Low
5111,15646756,Murphy,682,France,Female,33,8,32770.56,74963.5,1,1,1,0,Low
5112,15742886,Ford,642,France,Male,26,1,117060.2,138023.79,2,1,1,0,Medium
5113,15586135,Gratwick,536,Spain,Female,28,4,136197.65,0.0,1,1,1,0,Low
5114,15616152,Pai,754,France,Female,47,1,27438.83,185513.67,1,0,0,0,Low
5115,15721460,Lorenzo,678,France,Male,60,8,192156.54,185648.56,1,0,0,1,Low
5116,15727317,Brady,533,Germany,Female,49,1,69409.37,102286.6,3,0,0,1,High
5117,15649536,Wong,741,Germany,Male,38,4,58440.43,128015.83,1,0,0,0,Low
5118,15754929,Douglas,757,France,Male,31,10,192519.39,39539.39,2,0,0,0,Medium
5119,15572051,Kennedy,721,France,Male,40,3,144874.67,0.0,1,1,1,0,Low
5120,15668142,Chang,700,France,Male,37,3,175373.46,77608.46,2,1,1,0,Medium
5121,15701176,Brown,663,France,Male,26,5,440.2,141462.13,1,0,0,0,Low
5122,15708422,Hsiung,677,Spain,Female,35,0,76637.38,0.0,2,0,0,0,Medium
5123,15655632,Macdonald,655,France,Male,27,2,49480.66,131691.33,1,0,0,0,Low
5124,15744606,Davidson,832,Spain,Male,29,8,10417.87,93833.86,1,1,1,0,Low
5125,15612140,Milano,721,Spain,Female,46,7,67976.57,137933.39,1,1,1,0,Low
5126,15656086,Bovee,542,Spain,Male,54,8,140929.98,105770.14,1,1,1,1,Low
5127,15655298,Lewis,654,Spain,Female,54,5,47139.06,0.0,2,1,1,0,Medium
5128,15644796,Dyer,821,Spain,Female,38,8,126241.4,0.0,2,1,1,1,Medium
5129,15726250,Hsia,508,France,Female,38,3,22614.19,166328.65,2,1,1,0,Medium
5130,15764432,Hicks,588,Germany,Female,42,2,48498.19,164307.77,1,0,0,0,Low
5131,15631721,Millar,691,Germany,Male,38,9,103511.26,163965.69,2,1,1,0,Medium
5132,15707479,Fan,664,France,Male,40,7,122073.48,125608.72,1,0,0,0,Low
5133,15579826,Young,439,France,Female,66,9,65535.56,0.0,1,0,0,0,Low
5134,15668104,Kerr,479,Spain,Male,37,6,160060.9,118433.94,1,1,1,0,Low
5135,15641604,Frolova,850,France,Female,55,10,155879.57,98488.08,1,0,0,1,Low
5136,15587240,Vasilyev,518,France,Male,40,4,194416.58,0.0,2,1,1,0,Medium
5137,15680767,Sabbatini,717,Germany,Female,64,10,21630.21,98362.35,2,1,1,0,Medium
5138,15601594,Ifeanacho,698,France,Female,51,6,157143.61,144237.91,4,0,0,1,High
5139,15589969,Capon,850,France,Male,34,6,52796.31,0.0,1,1,1,0,Low
5140,15703728,Chieloka,700,Spain,Male,47,4,121798.52,0.0,1,0,0,1,Low
5141,15617790,Hanson,626,France,Female,29,4,41104.82,105767.28,2,0,0,0,Medium
5142,15662500,Ts'Ao,774,Spain,Male,32,9,10604.48,0.0,2,0,0,0,Medium
5143,15778526,Bradshaw,719,Spain,Female,48,5,78563.66,0.0,2,0,0,0,Medium
5144,15670584,Nkemakolam,646,Spain,Male,31,2,170821.43,0.0,1,1,1,1,Low
5145,15748069,Clunie,485,France,Female,25,3,113266.09,134467.26,1,1,1,0,Low
5146,15680597,Cover,784,Germany,Male,38,1,171768.76,138515.02,1,1,1,0,Low
5147,15628992,Esposito,850,Germany,Male,32,2,54416.18,128647.98,2,0,0,0,Medium
5148,15719624,Hodgson,669,France,Female,38,9,130755.34,121858.98,1,0,0,0,Low
5149,15812767,Harvey,731,Spain,Male,70,3,141180.66,0.0,2,1,1,0,Medium
5150,15689201,Dobie,721,France,Female,49,1,183421.76,120108.56,1,1,1,0,Low
5151,15614716,Okwudilichukwu,515,France,Female,37,0,132770.11,196853.62,1,1,1,0,Low
5152,15683618,Dyer,774,France,Female,35,3,24400.37,121418.62,1,1,1,0,Low
5153,15799631,Chase,585,Spain,Male,36,10,180318.6,0.0,2,1,1,0,Medium
5154,15692259,Baresi,695,France,Female,29,9,111565.45,0.0,2,0,0,0,Medium
5155,15590966,Incomplete,729,Germany,Female,42,4,2002.5,97495.8,2,0,0,0,Medium
5156,15656426,Tyler,713,France,Female,42,3,82565.01,0.0,2,0,0,0,Medium
5157,15675256,Ts'Ui,555,Spain,Male,33,5,121789.3,127343.4,1,1,1,0,Low
5158,15751185,Aparicio,699,Spain,Female,50,0,193785.87,158633.61,1,0,0,0,Low
5159,15789582,Macleod,587,France,Male,55,9,64593.07,0.0,1,0,0,0,Low
5160,15651103,Sal,762,Spain,Female,69,9,196993.69,183744.98,1,1,1,0,Low
5161,15672299,Yeh,510,France,Male,44,6,175518.31,0.0,2,1,1,0,Medium
5162,15772250,Udegbunam,842,Spain,Male,46,9,17268.02,0.0,1,0,0,0,Low
5163,15763922,Alexandrov,608,France,Male,31,7,60901.72,79962.92,2,0,0,0,Medium
5164,15633870,Ozioma,850,France,Female,36,10,100750.03,0.0,2,1,1,0,Medium
5165,15624323,Atkins,642,France,Male,36,4,195224.91,0.0,2,1,1,0,Medium
5166,15688612,Campos,850,France,Male,33,7,3510.18,140956.99,1,0,0,0,Low
5167,15694644,Wood,455,Spain,Female,43,6,81250.79,0.0,1,1,1,0,Low
5168,15587174,Kerr,726,France,Male,29,7,91844.14,0.0,2,1,1,1,Medium
5169,15579559,Chienezie,544,Spain,Male,30,8,80676.83,145241.63,1,1,1,0,Low
5170,15775430,Tsou,651,Germany,Male,31,7,129912.74,138008.06,2,0,0,0,Medium
5171,15623695,Mckinnon,814,France,Female,31,4,142029.17,0.0,2,1,1,0,Medium
5172,15760849,Nwachukwu,537,France,Male,39,2,137651.6,0.0,2,1,1,0,Medium
5173,15813095,Nwebube,553,France,Male,37,2,33877.29,0.0,2,0,0,0,Medium
5174,15705281,Burt,800,Spain,Male,38,9,78744.39,0.0,1,0,0,0,Low
5175,15812594,Ross,791,France,Male,34,7,96734.46,0.0,2,0,0,0,Medium
5176,15626322,Lees,699,Spain,Female,29,9,164756.81,127570.93,2,0,0,0,Medium
5177,15723105,Feetham,756,France,Female,28,6,164394.65,0.0,1,1,1,0,Low
5178,15588449,Chuang,591,Spain,Female,27,5,162501.83,107812.67,1,1,1,1,Low
5179,15794849,Aitken,850,Germany,Male,22,7,10541.38,91560.58,2,0,0,0,Medium
5180,15620000,Chambers,760,Germany,Male,34,6,59325.21,121303.77,2,1,1,0,Medium
5181,15799720,Coburn,569,Spain,Male,43,8,178187.28,161546.68,2,1,1,0,Medium
5182,15711287,Ahmed,661,Spain,Female,35,5,142626.49,128415.45,1,0,0,0,Low
5183,15613102,Ogochukwu,670,France,Female,31,2,181893.31,57530.06,1,1,1,1,Low
5184,15621440,Soto,694,France,Male,38,1,156858.2,0.0,2,1,1,0,Medium
5185,15677146,Obiajulu,728,France,Female,28,4,33074.51,142243.54,2,0,0,0,Medium
5186,15801169,Yegorova,764,Germany,Female,39,9,50072.94,138341.51,1,0,0,1,Low
5187,15722425,Lucchese,639,France,Male,32,9,111340.36,0.0,2,0,0,0,Medium
5188,15682421,Talbot,683,France,Female,30,2,100496.84,0.0,2,1,1,1,Medium
5189,15691910,Incomplete,663,Spain,Male,30,4,101371.05,0.0,3,0,0,0,High
5190,15721779,Arnold,826,Spain,Male,41,5,180934.67,146466.46,2,0,0,0,Medium
5191,15579548,Nicholson,735,Spain,Male,36,5,105152.17,0.0,2,0,0,0,Medium
5192,15681075,Chukwualuka,682,France,Female,58,1,706.5,0.0,1,1,1,0,Low
5193,15607884,Wallace,663,France,Female,39,8,101168.9,0.0,2,1,1,0,Medium
5194,15767757,Pisano,562,Spain,Female,29,9,6795.61,120307.58,1,1,1,0,Low
5195,15791550,Kelly,696,France,Male,27,4,196111.35,87637.26,2,0,0,0,Medium
5196,15658589,Brady,850,Spain,Male,38,2,171960.76,94652.04,1,1,1,0,Low
5197,15670822,Palmer,719,France,Female,22,7,177497.4,114415.84,1,1,1,0,Low
5198,15629744,Tan,804,France,Female,71,8,147995.96,0.0,2,1,1,0,Medium
5199,15660768,Incomplete,604,France,Male,40,1,36209.1,84315.02,1,0,0,0,Low
5200,15726310,Mordvinova,782,Spain,Female,27,3,143614.01,0.0,2,0,0,0,Medium
5201,15641298,Corones,512,Germany,Male,42,9,14828.54,93955.83,2,0,0,0,Medium
5202,15625675,Clements,569,France,Male,36,1,154775.7,67087.69,1,0,0,0,Low
5203,15713354,Morrice,597,Germany,Female,22,6,70529.0,101528.61,1,0,0,1,Low
